Date,Ticker,Attribute,Value
2021-02-19,GOOGL,Adj Close,104.18252563476562
2021-02-22,GOOGL,Adj Close,102.45928955078125
2021-02-23,GOOGL,Adj Close,102.7515640258789
2021-02-24,GOOGL,Adj Close,103.93314361572266
2021-02-25,GOOGL,Adj Close,100.54852294921875
2021-02-26,GOOGL,Adj Close,100.84578704833984
2021-03-01,GOOGL,Adj Close,103.22738647460938
2021-03-02,GOOGL,Adj Close,102.96902465820312
2021-03-03,GOOGL,Adj Close,100.32209014892578
2021-03-04,GOOGL,Adj Close,101.4453125
2021-03-05,GOOGL,Adj Close,104.5945053100586
2021-03-08,GOOGL,Adj Close,100.12706756591797
2021-03-09,GOOGL,Adj Close,101.76600646972656
2021-03-10,GOOGL,Adj Close,101.55802917480469
2021-03-11,GOOGL,Adj Close,104.767578125
2021-03-12,GOOGL,Adj Close,102.24681854248047
2021-03-15,GOOGL,Adj Close,102.46827697753906
2021-03-16,GOOGL,Adj Close,103.93714141845703
2021-03-17,GOOGL,Adj Close,103.85383605957031
2021-03-18,GOOGL,Adj Close,100.8173599243164
2021-03-19,GOOGL,Adj Close,101.09766387939453
2021-03-22,GOOGL,Adj Close,101.28370666503906
2021-03-23,GOOGL,Adj Close,101.81439208984375
2021-03-24,GOOGL,Adj Close,101.37548065185547
2021-03-25,GOOGL,Adj Close,101.37199401855469
2021-03-26,GOOGL,Adj Close,100.9864501953125
2021-03-29,GOOGL,Adj Close,102.0368423461914
2021-03-30,GOOGL,Adj Close,102.07075500488281
2021-03-31,GOOGL,Adj Close,102.87126922607422
2021-04-01,GOOGL,Adj Close,106.22595977783203
2021-04-05,GOOGL,Adj Close,110.6739501953125
2021-04-06,GOOGL,Adj Close,110.19014739990234
2021-04-07,GOOGL,Adj Close,111.67498016357422
2021-04-08,GOOGL,Adj Close,112.24356842041016
2021-04-09,GOOGL,Adj Close,113.25306701660156
2021-04-12,GOOGL,Adj Close,111.95378875732422
2021-04-13,GOOGL,Adj Close,112.44306945800781
2021-04-14,GOOGL,Adj Close,111.81861877441406
2021-04-15,GOOGL,Adj Close,113.98026275634766
2021-04-16,GOOGL,Adj Close,113.85557556152344
2021-04-19,GOOGL,Adj Close,114.20520782470703
2021-04-20,GOOGL,Adj Close,113.66903686523438
2021-04-21,GOOGL,Adj Close,113.63612365722656
2021-04-22,GOOGL,Adj Close,112.3478012084961
2021-04-23,GOOGL,Adj Close,114.71245574951172
2021-04-26,GOOGL,Adj Close,115.21121978759766
2021-04-27,GOOGL,Adj Close,114.26605987548828
2021-04-28,GOOGL,Adj Close,117.66065216064453
2021-04-29,GOOGL,Adj Close,119.34248352050781
2021-04-30,GOOGL,Adj Close,117.38433837890625
2021-05-03,GOOGL,Adj Close,116.8646240234375
2021-05-04,GOOGL,Adj Close,115.05660247802734
2021-05-05,GOOGL,Adj Close,115.45262145996094
2021-05-06,GOOGL,Adj Close,116.5788345336914
2021-05-07,GOOGL,Adj Close,117.3060302734375
2021-05-10,GOOGL,Adj Close,114.3044662475586
2021-05-11,GOOGL,Adj Close,113.22264099121094
2021-05-12,GOOGL,Adj Close,109.74076080322266
2021-05-13,GOOGL,Adj Close,111.17671203613281
2021-05-14,GOOGL,Adj Close,113.63761138916016
2021-05-17,GOOGL,Adj Close,114.1633071899414
2021-05-18,GOOGL,Adj Close,112.84407806396484
2021-05-19,GOOGL,Adj Close,113.29446411132812
2021-05-20,GOOGL,Adj Close,115.06259155273438
2021-05-21,GOOGL,Adj Close,114.42316436767578
2021-05-24,GOOGL,Adj Close,117.76040649414062
2021-05-25,GOOGL,Adj Close,117.8516845703125
2021-05-26,GOOGL,Adj Close,118.7215347290039
2021-05-27,GOOGL,Adj Close,117.84220886230469
2021-05-28,GOOGL,Adj Close,117.55142211914062
2021-06-01,GOOGL,Adj Close,118.7649154663086
2021-06-02,GOOGL,Adj Close,118.23673248291016
2021-06-03,GOOGL,Adj Close,117.08906555175781
2021-06-04,GOOGL,Adj Close,119.38288116455078
2021-06-07,GOOGL,Adj Close,119.81831359863281
2021-06-08,GOOGL,Adj Close,119.62578582763672
2021-06-09,GOOGL,Adj Close,120.09961700439453
2021-06-10,GOOGL,Adj Close,121.45574951171875
2021-06-11,GOOGL,Adj Close,121.2098617553711
2021-06-14,GOOGL,Adj Close,122.14305877685547
2021-06-15,GOOGL,Adj Close,121.11959075927734
2021-06-16,GOOGL,Adj Close,120.47418212890625
2021-06-17,GOOGL,Adj Close,121.44278717041016
2021-06-18,GOOGL,Adj Close,119.81431579589844
2021-06-21,GOOGL,Adj Close,121.5116195678711
2021-06-22,GOOGL,Adj Close,122.02833557128906
2021-06-23,GOOGL,Adj Close,121.8253402709961
2021-06-24,GOOGL,Adj Close,122.19741821289062
2021-06-25,GOOGL,Adj Close,122.20590209960938
2021-06-28,GOOGL,Adj Close,122.23332977294922
2021-06-29,GOOGL,Adj Close,121.9704818725586
2021-06-30,GOOGL,Adj Close,121.78793334960938
2021-07-01,GOOGL,Adj Close,122.14205932617188
2021-07-02,GOOGL,Adj Close,124.94810485839844
2021-07-06,GOOGL,Adj Close,125.87830352783203
2021-07-07,GOOGL,Adj Close,126.1615982055664
2021-07-08,GOOGL,Adj Close,124.7351303100586
2021-07-09,GOOGL,Adj Close,125.20846557617188
2021-07-12,GOOGL,Adj Close,126.661865234375
2021-07-13,GOOGL,Adj Close,127.0269546508789
2021-07-14,GOOGL,Adj Close,127.92024993896484
2021-07-15,GOOGL,Adj Close,126.69129180908203
2021-07-16,GOOGL,Adj Close,126.65637969970703
2021-07-19,GOOGL,Adj Close,124.2702865600586
2021-07-20,GOOGL,Adj Close,125.89775848388672
2021-07-21,GOOGL,Adj Close,127.23394775390625
2021-07-22,GOOGL,Adj Close,128.1042938232422
2021-07-23,GOOGL,Adj Close,132.6864471435547
2021-07-26,GOOGL,Adj Close,133.70391845703125
2021-07-27,GOOGL,Adj Close,131.57420349121094
2021-07-28,GOOGL,Adj Close,135.75784301757812
2021-07-29,GOOGL,Adj Close,135.44212341308594
2021-07-30,GOOGL,Adj Close,134.3937225341797
2021-08-02,GOOGL,Adj Close,134.5214080810547
2021-08-03,GOOGL,Adj Close,135.2949981689453
2021-08-04,GOOGL,Adj Close,134.791748046875
2021-08-05,GOOGL,Adj Close,135.91494750976562
2021-08-06,GOOGL,Adj Close,135.40321350097656
2021-08-09,GOOGL,Adj Close,136.57481384277344
2021-08-10,GOOGL,Adj Close,136.46908569335938
2021-08-11,GOOGL,Adj Close,135.9423828125
2021-08-12,GOOGL,Adj Close,136.85511779785156
2021-08-13,GOOGL,Adj Close,137.38729858398438
2021-08-16,GOOGL,Adj Close,137.96786499023438
2021-08-17,GOOGL,Adj Close,136.3239288330078
2021-08-18,GOOGL,Adj Close,135.11444091796875
2021-08-19,GOOGL,Adj Close,135.34486389160156
2021-08-20,GOOGL,Adj Close,137.09005737304688
2021-08-23,GOOGL,Adj Close,139.6956024169922
2021-08-24,GOOGL,Adj Close,140.91258239746094
2021-08-25,GOOGL,Adj Close,141.72805786132812
2021-08-26,GOOGL,Adj Close,141.0911407470703
2021-08-27,GOOGL,Adj Close,143.64830017089844
2021-08-30,GOOGL,Adj Close,144.2333526611328
2021-08-31,GOOGL,Adj Close,144.34007263183594
2021-09-01,GOOGL,Adj Close,144.8568115234375
2021-09-02,GOOGL,Adj Close,142.93307495117188
2021-09-03,GOOGL,Adj Close,143.38446044921875
2021-09-07,GOOGL,Adj Close,143.92413330078125
2021-09-08,GOOGL,Adj Close,143.33607482910156
2021-09-09,GOOGL,Adj Close,143.1864471435547
2021-09-10,GOOGL,Adj Close,140.5280303955078
2021-09-13,GOOGL,Adj Close,141.98094177246094
2021-09-14,GOOGL,Adj Close,142.19239807128906
2021-09-15,GOOGL,Adj Close,144.07276916503906
2021-09-16,GOOGL,Adj Close,143.25527954101562
2021-09-17,GOOGL,Adj Close,140.4522247314453
2021-09-20,GOOGL,Adj Close,138.37686157226562
2021-09-21,GOOGL,Adj Close,138.6895751953125
2021-09-22,GOOGL,Adj Close,139.93699645996094
2021-09-23,GOOGL,Adj Close,140.86720275878906
2021-09-24,GOOGL,Adj Close,141.8637237548828
2021-09-27,GOOGL,Adj Close,140.72354125976562
2021-09-28,GOOGL,Adj Close,135.49449157714844
2021-09-29,GOOGL,Adj Close,134.0216522216797
2021-09-30,GOOGL,Adj Close,133.34580993652344
2021-10-01,GOOGL,Adj Close,136.2057342529297
2021-10-04,GOOGL,Adj Close,133.32936096191406
2021-10-05,GOOGL,Adj Close,135.68701171875
2021-10-06,GOOGL,Adj Close,137.2252197265625
2021-10-07,GOOGL,Adj Close,138.88111877441406
2021-10-08,GOOGL,Adj Close,139.4402313232422
2021-10-11,GOOGL,Adj Close,138.5708770751953
2021-10-12,GOOGL,Adj Close,136.11196899414062
2021-10-13,GOOGL,Adj Close,137.24215698242188
2021-10-14,GOOGL,Adj Close,140.80235290527344
2021-10-15,GOOGL,Adj Close,141.01881408691406
2021-10-18,GOOGL,Adj Close,142.42532348632812
2021-10-19,GOOGL,Adj Close,142.88319396972656
2021-10-20,GOOGL,Adj Close,141.4188232421875
2021-10-21,GOOGL,Adj Close,141.53553771972656
2021-10-22,GOOGL,Adj Close,137.22669982910156
2021-10-25,GOOGL,Adj Close,137.1074981689453
2021-10-26,GOOGL,Adj Close,138.9644012451172
2021-10-27,GOOGL,Adj Close,145.8563232421875
2021-10-28,GOOGL,Adj Close,145.48873901367188
2021-10-29,GOOGL,Adj Close,147.68032836914062
2021-11-01,GOOGL,Adj Close,143.14256286621094
2021-11-02,GOOGL,Adj Close,145.07327270507812
2021-11-03,GOOGL,Adj Close,146.23590087890625
2021-11-04,GOOGL,Adj Close,147.90127563476562
2021-11-05,GOOGL,Adj Close,148.48434448242188
2021-11-08,GOOGL,Adj Close,148.6628875732422
2021-11-09,GOOGL,Adj Close,148.55067443847656
2021-11-10,GOOGL,Adj Close,145.5331268310547
2021-11-11,GOOGL,Adj Close,145.4064483642578
2021-11-12,GOOGL,Adj Close,148.31076049804688
2021-11-15,GOOGL,Adj Close,148.08531188964844
2021-11-16,GOOGL,Adj Close,147.5107421875
2021-11-17,GOOGL,Adj Close,147.68130493164062
2021-11-18,GOOGL,Adj Close,149.46839904785156
2021-11-19,GOOGL,Adj Close,148.5586395263672
2021-11-22,GOOGL,Adj Close,145.9406280517578
2021-11-23,GOOGL,Adj Close,145.42190551757812
2021-11-24,GOOGL,Adj Close,145.7590789794922
2021-11-26,GOOGL,Adj Close,141.83180236816406
2021-11-29,GOOGL,Adj Close,145.17103576660156
2021-11-30,GOOGL,Adj Close,141.54702758789062
2021-12-01,GOOGL,Adj Close,140.70309448242188
2021-12-02,GOOGL,Adj Close,142.6128692626953
2021-12-03,GOOGL,Adj Close,141.6507568359375
2021-12-06,GOOGL,Adj Close,142.8013916015625
2021-12-07,GOOGL,Adj Close,146.90573120117188
2021-12-08,GOOGL,Adj Close,147.82046508789062
2021-12-09,GOOGL,Adj Close,147.27383422851562
2021-12-10,GOOGL,Adj Close,147.63592529296875
2021-12-13,GOOGL,Adj Close,145.46630859375
2021-12-14,GOOGL,Adj Close,143.55154418945312
2021-12-15,GOOGL,Adj Close,146.07928466796875
2021-12-16,GOOGL,Adj Close,144.0882110595703
2021-12-17,GOOGL,Adj Close,141.37493896484375
2021-12-20,GOOGL,Adj Close,141.25721740722656
2021-12-21,GOOGL,Adj Close,143.1181182861328
2021-12-22,GOOGL,Adj Close,146.0533447265625
2021-12-23,GOOGL,Adj Close,146.55361938476562
2021-12-27,GOOGL,Adj Close,147.54116821289062
2021-12-28,GOOGL,Adj Close,146.32467651367188
2021-12-29,GOOGL,Adj Close,146.29275512695312
2021-12-30,GOOGL,Adj Close,145.83938598632812
2020-01-02,META,Adj Close,209.1502685546875
2020-01-03,META,Adj Close,208.04360961914062
2020-01-06,META,Adj Close,211.96180725097656
2020-01-07,META,Adj Close,212.42041015625
2020-01-08,META,Adj Close,214.57394409179688
2020-01-09,META,Adj Close,217.6446990966797
2020-01-10,META,Adj Close,217.40541076660156
2020-01-13,META,Adj Close,221.24386596679688
2020-01-14,META,Adj Close,218.40240478515625
2020-01-15,META,Adj Close,220.4861297607422
2020-01-16,META,Adj Close,221.1042938232422
2020-01-17,META,Adj Close,221.47317504882812
2020-01-21,META,Adj Close,220.7752685546875
2020-01-22,META,Adj Close,220.6556396484375
2020-01-23,META,Adj Close,219.10031127929688
2020-01-24,META,Adj Close,217.28578186035156
2020-01-27,META,Adj Close,214.22499084472656
2020-01-28,META,Adj Close,217.13623046875
2020-01-29,META,Adj Close,222.5598907470703
2020-01-30,META,Adj Close,208.90103149414062
2020-01-31,META,Adj Close,201.30389404296875
2020-02-03,META,Adj Close,203.57705688476562
2020-02-04,META,Adj Close,209.2001190185547
2020-02-05,META,Adj Close,209.47927856445312
2020-02-06,META,Adj Close,210.21707153320312
2020-02-07,META,Adj Close,211.692626953125
2020-02-10,META,Adj Close,212.42041015625
2020-02-11,META,Adj Close,206.56805419921875
2020-02-12,META,Adj Close,210.12733459472656
2020-02-13,META,Adj Close,212.50018310546875
2020-02-14,META,Adj Close,213.53704833984375
2020-02-18,META,Adj Close,217.14620971679688
2020-02-19,META,Adj Close,216.83712768554688
2020-02-20,META,Adj Close,213.93585205078125
2020-02-21,META,Adj Close,209.54905700683594
2020-02-24,META,Adj Close,200.11746215820312
2020-02-25,META,Adj Close,196.17933654785156
2020-02-26,META,Adj Close,196.6080322265625
2020-02-27,META,Adj Close,189.18040466308594
2020-02-28,META,Adj Close,191.89224243164062
2020-03-02,META,Adj Close,195.85032653808594
2020-03-03,META,Adj Close,185.3319854736328
2020-03-04,META,Adj Close,191.18435668945312
2020-03-05,META,Adj Close,184.61415100097656
2020-03-06,META,Adj Close,180.54638671875
2020-03-09,META,Adj Close,168.99118041992188
2020-03-10,META,Adj Close,177.6551055908203
2020-03-11,META,Adj Close,169.72897338867188
2020-03-12,META,Adj Close,154.0063018798828
2020-03-13,META,Adj Close,169.7688446044922
2020-03-16,META,Adj Close,145.5717010498047
2020-03-17,META,Adj Close,148.97145080566406
2020-03-18,META,Adj Close,146.51885986328125
2020-03-19,META,Adj Close,152.6703338623047
2020-03-20,META,Adj Close,149.28053283691406
2020-03-23,META,Adj Close,147.6554412841797
2020-03-24,META,Adj Close,160.49676513671875
2020-03-25,META,Adj Close,155.74110412597656
2020-03-26,META,Adj Close,162.84967041015625
2020-03-27,META,Adj Close,156.31932067871094
2020-03-30,META,Adj Close,165.45184326171875
2020-03-31,META,Adj Close,166.29928588867188
2020-04-01,META,Adj Close,159.12091064453125
2020-04-02,META,Adj Close,157.7151336669922
2020-04-03,META,Adj Close,153.7171630859375
2020-04-06,META,Adj Close,165.0530548095703
2020-04-07,META,Adj Close,168.3231964111328
2020-04-08,META,Adj Close,173.7568359375
2020-04-09,META,Adj Close,174.6641082763672
2020-04-13,META,Adj Close,174.2653045654297
2020-04-14,META,Adj Close,177.63514709472656
2020-04-15,META,Adj Close,176.43875122070312
2020-04-16,META,Adj Close,175.72091674804688
2020-04-17,META,Adj Close,178.70196533203125
2020-04-20,META,Adj Close,177.7049560546875
2020-04-21,META,Adj Close,170.2872772216797
2020-04-22,META,Adj Close,181.73281860351562
2020-04-23,META,Adj Close,184.57427978515625
2020-04-24,META,Adj Close,189.49945068359375
2020-04-27,META,Adj Close,186.93714904785156
2020-04-28,META,Adj Close,182.36094665527344
2020-04-29,META,Adj Close,193.60708618164062
2020-04-30,META,Adj Close,204.09548950195312
2020-05-01,META,Adj Close,201.66282653808594
2020-05-04,META,Adj Close,204.64382934570312
2020-05-05,META,Adj Close,206.44842529296875
2020-05-06,META,Adj Close,207.84422302246094
2020-05-07,META,Adj Close,210.62582397460938
2020-05-08,META,Adj Close,211.7125701904297
2020-05-11,META,Adj Close,212.54005432128906
2020-05-12,META,Adj Close,209.46932983398438
2020-05-13,META,Adj Close,204.4843292236328
2020-05-14,META,Adj Close,206.18919372558594
2020-05-15,META,Adj Close,210.24697875976562
2020-05-18,META,Adj Close,212.55003356933594
2020-05-19,META,Adj Close,216.22897338867188
2020-05-20,META,Adj Close,229.2796630859375
2020-05-21,META,Adj Close,230.69540405273438
2020-05-22,META,Adj Close,234.20484924316406
2020-05-26,META,Adj Close,231.5029754638672
2020-05-27,META,Adj Close,228.45216369628906
2020-05-28,META,Adj Close,224.78321838378906
2020-05-29,META,Adj Close,224.414306640625
2020-06-01,META,Adj Close,231.21385192871094
2020-06-02,META,Adj Close,232.0214080810547
2020-06-03,META,Adj Close,229.46910095214844
2020-06-04,META,Adj Close,225.61070251464844
2020-06-05,META,Adj Close,230.0772705078125
2020-06-08,META,Adj Close,230.7053680419922
2020-06-09,META,Adj Close,237.95355224609375
2020-06-10,META,Adj Close,236.0193634033203
2020-06-11,META,Adj Close,223.75628662109375
2020-06-12,META,Adj Close,227.89382934570312
2020-06-15,META,Adj Close,231.8020782470703
2020-06-16,META,Adj Close,234.94261169433594
2020-06-17,META,Adj Close,234.82298278808594
2020-06-18,META,Adj Close,235.23175048828125
2020-06-19,META,Adj Close,238.0731964111328
2020-06-22,META,Adj Close,238.5019073486328
2020-06-23,META,Adj Close,241.5128173828125
2020-06-24,META,Adj Close,233.3175048828125
2020-06-25,META,Adj Close,234.97251892089844
2020-06-26,META,Adj Close,215.43136596679688
2020-06-29,META,Adj Close,219.97767639160156
2020-06-30,META,Adj Close,226.3883819580078
2020-07-01,META,Adj Close,236.8369140625
2020-07-02,META,Adj Close,232.7193145751953
2020-07-06,META,Adj Close,239.5587158203125
2020-07-07,META,Adj Close,240.13697814941406
2020-07-08,META,Adj Close,242.84881591796875
2020-07-09,META,Adj Close,243.76605224609375
2020-07-10,META,Adj Close,244.33433532714844
2020-07-13,META,Adj Close,238.28256225585938
2020-07-14,META,Adj Close,239.0103759765625
2020-07-15,META,Adj Close,239.5587158203125
2020-07-16,META,Adj Close,240.20675659179688
2020-07-17,META,Adj Close,241.303466796875
2020-07-20,META,Adj Close,244.68328857421875
2020-07-21,META,Adj Close,241.0242919921875
2020-07-22,META,Adj Close,239.1499481201172
2020-07-23,META,Adj Close,231.9017791748047
2020-07-24,META,Adj Close,230.0174560546875
2020-07-27,META,Adj Close,232.799072265625
2020-07-28,META,Adj Close,229.42921447753906
2020-07-29,META,Adj Close,232.58969116210938
2020-07-30,META,Adj Close,233.7960662841797
2020-07-31,META,Adj Close,252.90850830078125
2020-08-03,META,Adj Close,251.20367431640625
2020-08-04,META,Adj Close,249.08004760742188
2020-08-05,META,Adj Close,248.37217712402344
2020-08-06,META,Adj Close,264.4836730957031
2020-08-07,META,Adj Close,267.6341857910156
2020-08-10,META,Adj Close,262.2105407714844
2020-08-11,META,Adj Close,255.3611602783203
2020-08-12,META,Adj Close,259.10986328125
2020-08-13,META,Adj Close,260.515625
2020-08-14,META,Adj Close,260.4557800292969
2020-08-17,META,Adj Close,260.37603759765625
2020-08-18,META,Adj Close,261.552490234375
2020-08-19,META,Adj Close,261.8017272949219
2020-08-20,META,Adj Close,268.2024841308594
2020-08-21,META,Adj Close,266.20849609375
2020-08-24,META,Adj Close,270.5753479003906
2020-08-25,META,Adj Close,279.97705078125
2020-08-26,META,Adj Close,302.9977111816406
2020-08-27,META,Adj Close,292.3398132324219
2020-08-28,META,Adj Close,292.7784729003906
2020-08-31,META,Adj Close,292.3198547363281
2020-09-01,META,Adj Close,294.5531311035156
2020-09-02,META,Adj Close,301.5919189453125
2020-09-03,META,Adj Close,290.24609375
2020-09-04,META,Adj Close,281.8813171386719
2020-09-08,META,Adj Close,270.3460388183594
2020-09-09,META,Adj Close,272.8983459472656
2020-09-10,META,Adj Close,267.2852478027344
2020-09-11,META,Adj Close,265.8096923828125
2020-09-14,META,Adj Close,265.3510437011719
2020-09-15,META,Adj Close,271.6022644042969
2020-09-16,META,Adj Close,262.72894287109375
2020-09-17,META,Adj Close,254.05506896972656
2020-09-18,META,Adj Close,251.77194213867188
2020-09-21,META,Adj Close,247.40509033203125
2020-09-22,META,Adj Close,253.9852752685547
2020-09-23,META,Adj Close,248.27247619628906
2020-09-24,META,Adj Close,248.7809600830078
2020-09-25,META,Adj Close,254.05506896972656
2020-09-28,META,Adj Close,256.049072265625
2020-09-29,META,Adj Close,261.004150390625
2020-09-30,META,Adj Close,261.11383056640625
2020-10-01,META,Adj Close,265.8296203613281
2020-10-02,META,Adj Close,259.1596984863281
2020-10-05,META,Adj Close,263.85552978515625
2020-10-06,META,Adj Close,257.883544921875
2020-10-07,META,Adj Close,257.3451843261719
2020-10-08,META,Adj Close,262.9682312011719
2020-10-09,META,Adj Close,263.6561584472656
2020-10-12,META,Adj Close,274.9222717285156
2020-10-13,META,Adj Close,275.31109619140625
2020-10-14,META,Adj Close,271.0040283203125
2020-10-15,META,Adj Close,265.9193420410156
2020-10-16,META,Adj Close,265.1317138671875
2020-10-19,META,Adj Close,260.61529541015625
2020-10-20,META,Adj Close,266.7568359375
2020-10-21,META,Adj Close,277.893310546875
2020-10-22,META,Adj Close,277.28515625
2020-10-23,META,Adj Close,283.93511962890625
2020-10-26,META,Adj Close,276.27813720703125
2020-10-27,META,Adj Close,282.4396057128906
2020-10-28,META,Adj Close,266.86651611328125
2020-10-29,META,Adj Close,279.9869689941406
2020-10-30,META,Adj Close,262.3201599121094
2020-11-02,META,Adj Close,260.5754089355469
2020-11-03,META,Adj Close,264.50360107421875
2020-11-04,META,Adj Close,286.5173645019531
2020-11-05,META,Adj Close,293.79541015625
2020-11-06,META,Adj Close,292.5292663574219
2020-11-09,META,Adj Close,277.93316650390625
2020-11-10,META,Adj Close,271.6121826171875
2020-11-11,META,Adj Close,275.6500549316406
2020-11-12,META,Adj Close,274.2542419433594
2020-11-13,META,Adj Close,276.11865234375
2020-11-16,META,Adj Close,278.1225891113281
2020-11-17,META,Adj Close,274.17449951171875
2020-11-18,META,Adj Close,271.1535949707031
2020-11-19,META,Adj Close,272.12066650390625
2020-11-20,META,Adj Close,268.890380859375
2020-11-23,META,Adj Close,267.62420654296875
2020-11-24,META,Adj Close,276.0887451171875
2020-11-25,META,Adj Close,274.7627258300781
2020-11-27,META,Adj Close,276.9760437011719
2020-11-30,META,Adj Close,276.1385803222656
2020-12-01,META,Adj Close,285.6898193359375
2020-12-02,META,Adj Close,286.65692138671875
2020-12-03,META,Adj Close,281.00390625
2020-12-04,META,Adj Close,278.86041259765625
2020-12-07,META,Adj Close,284.72271728515625
2020-12-08,META,Adj Close,282.5492858886719
2020-12-09,META,Adj Close,277.0857238769531
2020-12-10,META,Adj Close,276.2881164550781
2020-12-11,META,Adj Close,272.72882080078125
2020-12-14,META,Adj Close,273.3669128417969
2020-12-15,META,Adj Close,274.72283935546875
2020-12-16,META,Adj Close,274.84246826171875
2020-12-17,META,Adj Close,273.65606689453125
2020-12-18,META,Adj Close,275.57025146484375
2020-12-21,META,Adj Close,271.97113037109375
2020-12-22,META,Adj Close,266.2882385253906
2020-12-23,META,Adj Close,267.30517578125
2020-12-24,META,Adj Close,266.5972900390625
2020-12-28,META,Adj Close,276.1684875488281
2020-12-29,META,Adj Close,275.94915771484375
2020-12-30,META,Adj Close,271.05389404296875
2020-12-31,META,Adj Close,272.34002685546875
2021-01-04,META,Adj Close,268.1326904296875
2021-01-05,META,Adj Close,270.1565856933594
2021-01-06,META,Adj Close,262.51959228515625
2021-01-07,META,Adj Close,267.9332580566406
2021-01-08,META,Adj Close,266.76678466796875
2021-01-11,META,Adj Close,256.0690002441406
2021-01-12,META,Adj Close,250.3362579345703
2021-01-13,META,Adj Close,250.88461303710938
2021-01-14,META,Adj Close,244.90261840820312
2021-01-15,META,Adj Close,250.60545349121094
2021-01-19,META,Adj Close,260.3162536621094
2021-01-20,META,Adj Close,266.67706298828125
2021-01-21,META,Adj Close,272.0509033203125
2021-01-22,META,Adj Close,273.6759948730469
2021-01-25,META,Adj Close,277.1754455566406
2021-01-26,META,Adj Close,281.20330810546875
2021-01-27,META,Adj Close,271.3230895996094
2021-01-28,META,Adj Close,264.2044982910156
2021-01-29,META,Adj Close,257.5545349121094
2021-02-01,META,Adj Close,261.2234802246094
2021-02-02,META,Adj Close,266.2782287597656
2021-02-03,META,Adj Close,265.84954833984375
2021-02-04,META,Adj Close,265.6900634765625
2021-02-05,META,Adj Close,267.2951965332031
2021-02-08,META,Adj Close,265.77978515625
2021-02-09,META,Adj Close,268.6411437988281
2021-02-10,META,Adj Close,271.05389404296875
2021-02-11,META,Adj Close,269.5783386230469
2021-02-12,META,Adj Close,269.6880187988281
2021-02-16,META,Adj Close,273.1475524902344
2021-02-17,META,Adj Close,272.748779296875
2021-02-18,META,Adj Close,268.5813293457031
2021-02-19,META,Adj Close,260.77484130859375
2021-02-22,META,Adj Close,259.54852294921875
2021-02-23,META,Adj Close,265.0619201660156
2021-02-24,META,Adj Close,263.5165710449219
2021-02-25,META,Adj Close,253.9254608154297
2021-02-26,META,Adj Close,256.8466491699219
2021-03-01,META,Adj Close,264.1147766113281
2021-03-02,META,Adj Close,258.2225036621094
2021-03-03,META,Adj Close,254.64329528808594
2021-03-04,META,Adj Close,256.8666076660156
2021-03-05,META,Adj Close,263.4866638183594
2021-03-08,META,Adj Close,254.54359436035156
2021-03-09,META,Adj Close,264.9422912597656
2021-03-10,META,Adj Close,264.10479736328125
2021-03-11,META,Adj Close,273.057861328125
2021-03-12,META,Adj Close,267.5942687988281
2021-03-15,META,Adj Close,272.9282531738281
2021-03-16,META,Adj Close,278.441650390625
2021-03-17,META,Adj Close,283.1574401855469
2021-03-18,META,Adj Close,277.7835998535156
2021-03-19,META,Adj Close,289.2391357421875
2021-03-22,META,Adj Close,292.6588439941406
2021-03-23,META,Adj Close,289.757568359375
2021-03-24,META,Adj Close,281.2930603027344
2021-03-25,META,Adj Close,277.9032287597656
2021-03-26,META,Adj Close,282.17041015625
2021-03-29,META,Adj Close,289.947021484375
2021-03-30,META,Adj Close,287.1354675292969
2021-03-31,META,Adj Close,293.6458740234375
2021-04-01,META,Adj Close,297.76348876953125
2021-04-05,META,Adj Close,307.9826965332031
2021-04-06,META,Adj Close,305.3406677246094
2021-04-07,META,Adj Close,312.150146484375
2021-04-08,META,Adj Close,312.0803527832031
2021-04-09,META,Adj Close,311.5220031738281
2021-04-12,META,Adj Close,310.60479736328125
2021-04-13,META,Adj Close,308.8301696777344
2021-04-14,META,Adj Close,301.9109802246094
2021-04-15,META,Adj Close,306.8959655761719
2021-04-16,META,Adj Close,305.2608947753906
2021-04-19,META,Adj Close,301.33270263671875
2021-04-20,META,Adj Close,301.741455078125
2021-04-21,META,Adj Close,300.5650329589844
2021-04-22,META,Adj Close,295.6299133300781
2021-04-23,META,Adj Close,300.22607421875
2021-04-26,META,Adj Close,302.1303405761719
2021-04-27,META,Adj Close,302.6587219238281
2021-04-28,META,Adj Close,306.17816162109375
2021-04-29,META,Adj Close,328.5208435058594
2021-04-30,META,Adj Close,324.1041564941406
2021-05-03,META,Adj Close,321.6116638183594
2021-05-04,META,Adj Close,317.4043273925781
2021-05-05,META,Adj Close,314.0743408203125
2021-05-06,META,Adj Close,319.0593566894531
2021-05-07,META,Adj Close,318.1221618652344
2021-05-10,META,Adj Close,305.051513671875
2021-05-11,META,Adj Close,305.6098327636719
2021-05-12,META,Adj Close,301.6418151855469
2021-05-13,META,Adj Close,304.3436584472656
2021-05-14,META,Adj Close,314.9916076660156
2021-05-17,META,Adj Close,314.5130310058594
2021-05-18,META,Adj Close,309.029541015625
2021-05-19,META,Adj Close,312.6486511230469
2021-05-20,META,Adj Close,317.6535949707031
2021-05-21,META,Adj Close,315.28076171875
2021-05-24,META,Adj Close,323.655517578125
2021-05-25,META,Adj Close,326.8060302734375
2021-05-26,META,Adj Close,326.6763916015625
